tag,classification_id,name,category_id,admin_id,client_id,user_id,manufacturer_id,model_id,supplier_id,status_id,location_id,purchase_date,WARRANTY_MONTHS,SERIAL,NOTES,CUSTOMFIELDS,QRVALUE
rt-194,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-194,,,
rt-195,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-195,,,
rt-196,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-196,,,
rt-197,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-197,,,
rt-198,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-198,,,
rt-199,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-199,,,
rt-200,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-200,,,
rt-201,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-201,,,
rt-202,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-202,,,
rt-203,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-203,,,
rt-204,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-204,,,
rt-205,4,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",11,2,1,2,1,"TV LED Smart TV,55 in,MERK LG TYPE 55UP7550PTC.ATI",1,2,1,2021-12-31,12,rt-205,,,
rt-206,4,"TV untuk Security Display Type LG, LM 550 Monitor 32"" and wall Bracet (For Gate Security House)",11,2,1,2,1,"TV untuk Security Display Type LG, LM 550 Monitor 32"" and wall Bracet (For Gate Security House)",1,2,1,2022-12-31,12,rt-206,,,
rt-207,4,SAMSUNG SMART TV 98Q80C+ BRACKET,11,2,1,2,1,SAMSUNG SMART TV 98Q80C+ BRACKET,1,2,1,2024-12-05,12,rt-207,,,
rt-208,4,SAMSUNG SMART TV 98Q80C+ BRACKET,11,2,1,2,1,SAMSUNG SMART TV 98Q80C+ BRACKET,1,2,1,2024-12-05,12,rt-208,,,
rt-209,4,ADVANCE SMART TV ANDROID ADV-2430A LED DIGITAL 24 INCH  HD,11,2,1,2,1,ADVANCE SMART TV ANDROID ADV-2430A LED DIGITAL 24 INCH  HD,1,2,1,2024-12-05,12,rt-209,,,
rt-210,4,ADVANCE SMART TV ANDROID ADV-2430A LED DIGITAL 24 INCH  HD,11,2,1,2,1,ADVANCE SMART TV ANDROID ADV-2430A LED DIGITAL 24 INCH  HD,1,2,1,2024-12-05,12,rt-210,,,
rt-211,4,Dishwashing Machine Capacity 60 Tray/Jam Merk Come,22,2,1,2,1,Dishwashing Machine Capacity 60 Tray/Jam Merk Come,1,2,1,2020-01-02,12,rt-211,,,
rt-212,4,Washer Extractor Electric Medium Speed Merk Power,22,2,1,2,1,Washer Extractor Electric Medium Speed Merk Power,1,2,1,2020-01-02,12,rt-212,,,
rt-213,4,Washer Extractor Electric Medium Speed Merk Power,22,2,1,2,1,Washer Extractor Electric Medium Speed Merk Power,1,2,1,2020-01-02,12,rt-213,,,
rt-214,4,Washer Extractor Electric Medium Speed Merk Power,22,2,1,2,1,Washer Extractor Electric Medium Speed Merk Power,1,2,1,2020-01-02,12,rt-214,,,
rt-215,4,Washer Extractor Electric Medium Speed Merk Power,22,2,1,2,1,Washer Extractor Electric Medium Speed Merk Power,1,2,1,2020-01-02,12,rt-215,,,
rt-216,4,Washer Extractor Electric Medium Speed Merk Poweli,22,2,1,2,1,Washer Extractor Electric Medium Speed Merk Poweli,1,2,1,2020-01-02,12,rt-216,,,
rt-217,4,Washer Extractor Electric Medium Speed Merk Poweli,22,2,1,2,1,Washer Extractor Electric Medium Speed Merk Poweli,1,2,1,2020-01-02,12,rt-217,,,
rt-218,4,Washer Extractor Profesional Electric High Spin,22,2,1,2,1,Washer Extractor Profesional Electric High Spin,1,2,1,2020-01-02,12,rt-218,,,
rt-219,4,Industrialgas Economic High Efficiency Tumble Drye,22,2,1,2,1,Industrialgas Economic High Efficiency Tumble Drye,1,2,1,2020-01-02,12,rt-219,,,
rt-220,4,Industrialgas Economic High Efficiency Tumble Drye,22,2,1,2,1,Industrialgas Economic High Efficiency Tumble Drye,1,2,1,2020-01-02,12,rt-220,,,
rt-221,4,Industrialgas Economic High Efficiency Tumble Drye,22,2,1,2,1,Industrialgas Economic High Efficiency Tumble Drye,1,2,1,2020-01-02,12,rt-221,,,
rt-222,4,Mesin Cuci Sharp Esm 909 Tgg 9kg 1 Tabung Hitam,22,2,1,2,1,Mesin Cuci Sharp Esm 909 Tgg 9kg 1 Tabung Hitam,1,2,1,2021-03-19,12,rt-222,,,
rt-223,4,Dishwashing Machine Hood Type,22,2,1,2,1,Dishwashing Machine Hood Type,1,2,1,2021-12-31,12,rt-223,,,
rt-224,4,"Conveyor Dishwashing 1 Tank , GTEK, GT-CR1-BUV / Kitchen & Resto Oriental",22,2,1,2,1,"Conveyor Dishwashing 1 Tank , GTEK, GT-CR1-BUV / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-224,,,
rt-225,4,Kettle Gray White Kec-1007,22,2,1,2,1,Kettle Gray White Kec-1007,1,2,1,2017-04-25,12,rt-225,,,
rt-226,4,GETRA COFFEE / TEA WARMER CM- 0521,22,2,1,2,1,GETRA COFFEE / TEA WARMER CM- 0521,1,2,1,2024-11-25,12,rt-226,,,
rt-227,4,GETRA COFFEE / TEA WARMER CM- 0521,22,2,1,2,1,GETRA COFFEE / TEA WARMER CM- 0521,1,2,1,2024-11-25,12,rt-227,,,
rt-228,4,Brewista Kettle LIMITED CANDY EDITION - Candy Purpl electric Gooseneck kettle 600 ml,22,2,1,2,1,Brewista Kettle LIMITED CANDY EDITION - Candy Purpl electric Gooseneck kettle 600 ml,1,2,1,2024-12-04,12,rt-228,,,
rt-229,4,Brewista Kettle LIMITED CANDY EDITION - Candy Purpl electric Gooseneck kettle 600 ml,22,2,1,2,1,Brewista Kettle LIMITED CANDY EDITION - Candy Purpl electric Gooseneck kettle 600 ml,1,2,1,2024-12-04,12,rt-229,,,
rt-230,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-230,,,
rt-231,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-231,,,
rt-232,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-232,,,
rt-233,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-233,,,
rt-234,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-234,,,
rt-235,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-235,,,
rt-236,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-236,,,
rt-237,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-237,,,
rt-238,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-238,,,
rt-239,4,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",22,2,1,2,1,"Brewista Gooseneck Coffe Kettle, Brewista, 1000 ml / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-239,,,
rt-240,4,"Rice Cooker, Miyako MCG 171, Kap 6kg",22,2,1,2,1,"Rice Cooker, Miyako MCG 171, Kap 6kg",1,2,1,2018-09-17,12,rt-240,,,
rt-241,4,Gas Auto Rice Cooker 3 Deck/ Fujimak FRC21FA,22,2,1,2,1,Gas Auto Rice Cooker 3 Deck/ Fujimak FRC21FA,1,2,1,2019-04-01,12,rt-241,,,
rt-242,4,S/S Gas Deck Rice Cooker Capacity 3X7 L,22,2,1,2,1,S/S Gas Deck Rice Cooker Capacity 3X7 L,1,2,1,2020-01-02,12,rt-242,,,
rt-243,4,"Gas Rice Cooker,Gas compsution 7.8 KW(26.6 BTU/H)",22,2,1,2,1,"Gas Rice Cooker,Gas compsution 7.8 KW(26.6 BTU/H)",1,2,1,2021-12-31,12,rt-243,,,
rt-244,4,"Gas Rice Cooker,Gas compsution 7.8 KW(26.6 BTU/H)",22,2,1,2,1,"Gas Rice Cooker,Gas compsution 7.8 KW(26.6 BTU/H)",1,2,1,2021-12-31,12,rt-244,,,
rt-245,4,"Magic Com Miyako Kapasitas 16,7 Liter",22,2,1,2,1,"Magic Com Miyako Kapasitas 16,7 Liter",1,2,1,2023-08-02,12,rt-245,,,
rt-246,4,Baking Oven 2 Deck,22,2,1,2,1,Baking Oven 2 Deck,1,2,1,2016-12-23,12,rt-246,,,
rt-247,4,Electric Combi Oven Capacity 7 Tray GN 1/1,22,2,1,2,1,Electric Combi Oven Capacity 7 Tray GN 1/1,1,2,1,2020-01-02,12,rt-247,,,
rt-248,4,Proving Machine / STP Bali,22,2,1,2,1,Proving Machine / STP Bali,1,2,1,2016-12-23,12,rt-248,,,
rt-249,4,Electric Proofer Cabinet 1 Door Merk Sinmag SM-32S,22,2,1,2,1,Electric Proofer Cabinet 1 Door Merk Sinmag SM-32S,1,2,1,2019-04-01,12,rt-249,,,
rt-250,4,Proofer Machine Capacity 15 Tray Primax PCH-10501,22,2,1,2,1,Proofer Machine Capacity 15 Tray Primax PCH-10501,1,2,1,2020-01-02,12,rt-250,,,
rt-251,4,"Microwave,MERK SAMSUNG TYPE MS30T5018UK",22,2,1,2,1,"Microwave,MERK SAMSUNG TYPE MS30T5018UK",1,2,1,2021-12-31,12,rt-251,,,
rt-252,4,"Electric Combi Oven 6 Tray Gn 1/1,Merk Convotherm",22,2,1,2,1,"Electric Combi Oven 6 Tray Gn 1/1,Merk Convotherm",1,2,1,2021-12-31,12,rt-252,,,
rt-253,4,Microwave Oven With Grill Merk Sharp R-751GX (BS) / Koperasi,22,2,1,2,1,Microwave Oven With Grill Merk Sharp R-751GX (BS) / Koperasi,1,2,1,2023-08-02,12,rt-253,,,
rt-254,4,MICROWAVE SILVER 23LTR / HIBAH STED,22,2,1,2,1,MICROWAVE SILVER 23LTR / HIBAH STED,1,2,1,2023-12-29,12,rt-254,,,
rt-255,4,"3 Deck Oven, Sinmag, MB 823 / Kitchen & Resto Oriental",22,2,1,2,1,"3 Deck Oven, Sinmag, MB 823 / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-255,,,
rt-256,4,"Electric Proofer Cabinet 1 Door, Sinmag, SM-40SP / Kitchen & Resto Oriental",22,2,1,2,1,"Electric Proofer Cabinet 1 Door, Sinmag, SM-40SP / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-256,,,
rt-257,4,Mixer Capacity Bolw 20 liter,22,2,1,2,1,Mixer Capacity Bolw 20 liter,1,2,1,2016-12-05,12,rt-257,,,
rt-258,4,Mixer Capacitas Bowl 20 Ltr,22,2,1,2,1,Mixer Capacitas Bowl 20 Ltr,1,2,1,2016-12-23,12,rt-258,,,
rt-259,4,Mixer 12 ch Food Truck,22,2,1,2,1,Mixer 12 ch Food Truck,1,2,1,2017-12-21,12,rt-259,,,
rt-260,4,"Mixer, Getra B 20 F, Kap 6kg",22,2,1,2,1,"Mixer, Getra B 20 F, Kap 6kg",1,2,1,2018-09-17,12,rt-260,,,
rt-261,4,Planetary Mixer Cap 20 L Merk Sinmag SM-201,22,2,1,2,1,Planetary Mixer Cap 20 L Merk Sinmag SM-201,1,2,1,2019-04-01,12,rt-261,,,
rt-262,4,Sprial Mixer Cap 25 Liter Merk Sinmag SM-25,22,2,1,2,1,Sprial Mixer Cap 25 Liter Merk Sinmag SM-25,1,2,1,2019-04-01,12,rt-262,,,
rt-263,4,Planetary Mixer Cap 20 Liter Merk Sinmag SM-201,22,2,1,2,1,Planetary Mixer Cap 20 Liter Merk Sinmag SM-201,1,2,1,2019-04-01,12,rt-263,,,
rt-264,4,"Industrial Planetary Mixer Capacity 30 Quart 28,4l",22,2,1,2,1,"Industrial Planetary Mixer Capacity 30 Quart 28,4l",1,2,1,2020-01-02,12,rt-264,,,
rt-265,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-265,,,
rt-266,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-266,,,
rt-267,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-267,,,
rt-268,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-268,,,
rt-269,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-269,,,
rt-270,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-270,,,
rt-271,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-271,,,
rt-272,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-272,,,
rt-273,4,Industrial Planetary Mixer Capacity Quart Merk SPA,22,2,1,2,1,Industrial Planetary Mixer Capacity Quart Merk SPA,1,2,1,2020-01-02,12,rt-273,,,
rt-274,4,Midas M32R 32CH Digital Mixer/ R.Amphiteater,1,2,1,2,1,Midas M32R 32CH Digital Mixer/ R.Amphiteater,1,2,1,2021-03-10,12,rt-274,,,
rt-275,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-275,,,
rt-276,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-276,,,
rt-277,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-277,,,
rt-278,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-278,,,
rt-279,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-279,,,
rt-280,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-280,,,
rt-281,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-281,,,
rt-282,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-282,,,
rt-283,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-283,,,
rt-284,4,Hand Mixer / STP Bali,22,2,1,2,1,Hand Mixer / STP Bali,1,2,1,2016-12-16,12,rt-284,,,
rt-285,4,"Stand Mixer, Oxone Ox855, Kap 2Liter",22,2,1,2,1,"Stand Mixer, Oxone Ox855, Kap 2Liter",1,2,1,2018-09-17,12,rt-285,,,
rt-286,4,"Planetary Mixer, Sinmag, SM 401 / Kitchen & Resto Oriental",22,2,1,2,1,"Planetary Mixer, Sinmag, SM 401 / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-286,,,
rt-287,4,Gas Oven 3 Deck Merk Sinmag MB-823,22,2,1,2,1,Gas Oven 3 Deck Merk Sinmag MB-823,1,2,1,2019-04-01,12,rt-287,,,
rt-288,4,Gas Convection Oven 10 Trays Merk Sinmag SM-710G,22,2,1,2,1,Gas Convection Oven 10 Trays Merk Sinmag SM-710G,1,2,1,2019-04-01,12,rt-288,,,
rt-289,4,Gas Combi Steamer 6 Trays / Rational SCC61G,22,2,1,2,1,Gas Combi Steamer 6 Trays / Rational SCC61G,1,2,1,2019-04-01,12,rt-289,,,
rt-290,4,Gas Oven 3 Decks Capacity 2 Tray/Deck 400x600 MM,22,2,1,2,1,Gas Oven 3 Decks Capacity 2 Tray/Deck 400x600 MM,1,2,1,2020-01-02,12,rt-290,,,
rt-291,4,Gas Combi Steamer / Kitchen & Resto Oriental,22,2,1,2,1,Gas Combi Steamer / Kitchen & Resto Oriental,1,2,1,2024-12-12,12,rt-291,,,
rt-292,4,Meat Mincer Capacity 300 kG/Jam GSM100 Uk.470x222x,22,2,1,2,1,Meat Mincer Capacity 300 kG/Jam GSM100 Uk.470x222x,1,2,1,2020-01-02,12,rt-292,,,
rt-293,4,Meat Slicer Diameter 300mm Merk Rewebo SWM300 C Uk,22,2,1,2,1,Meat Slicer Diameter 300mm Merk Rewebo SWM300 C Uk,1,2,1,2020-01-02,12,rt-293,,,
rt-294,4,"Meat Grinder, Getra TC 12C",22,2,1,2,1,"Meat Grinder, Getra TC 12C",1,2,1,2018-09-17,12,rt-294,,,
rt-295,4,"Meat Grinder, Sirman, TC 22 E / Kitchen & Resto Oriental",22,2,1,2,1,"Meat Grinder, Sirman, TC 22 E / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-295,,,
rt-296,4,"Meat Slicer, Sirman, Mirra 300 Y09 / Kitchen & Resto Oriental",22,2,1,2,1,"Meat Slicer, Sirman, Mirra 300 Y09 / Kitchen & Resto Oriental",1,2,1,2024-12-14,12,rt-296,,,
rt-297,4,Speaker - Marshall Standmore II- Black/ UKM Musik,24,2,1,2,1,Speaker - Marshall Standmore II- Black/ UKM Musik,1,2,1,2021-12-24,12,rt-297,,,
rt-298,4,Speaker Harman Kardon Onyx Studio 7 / Unit Bahasa,24,2,1,2,1,Speaker Harman Kardon Onyx Studio 7 / Unit Bahasa,1,2,1,2023-07-26,12,rt-298,,,
rt-299,4,SPEAKER LOGITECH Z337/ HIBAH STED,24,2,1,2,1,SPEAKER LOGITECH Z337/ HIBAH STED,1,2,1,2023-12-29,12,rt-299,,,
rt-300,4,SPEAKER LOGITECH Z337/ HIBAH STED,24,2,1,2,1,SPEAKER LOGITECH Z337/ HIBAH STED,1,2,1,2023-12-29,12,rt-300,,,
rt-301,4,Sound Portable Amplier USB,24,2,1,2,1,Sound Portable Amplier USB,1,2,1,2016-12-27,12,rt-301,,,
rt-302,4,Speaker Aktif Dengan Tiang,24,2,1,2,1,Speaker Aktif Dengan Tiang,1,2,1,2016-12-27,12,rt-302,,,
rt-303,4,Speaker Aktif Dengan Tiang,24,2,1,2,1,Speaker Aktif Dengan Tiang,1,2,1,2016-12-27,12,rt-303,,,
rt-304,4,"Speaker Active 15"" Seer PA 15II RMS Power 800w",24,2,1,2,1,"Speaker Active 15"" Seer PA 15II RMS Power 800w",1,2,1,2017-12-27,12,rt-304,,,
rt-305,4,"Speaker Active 15"" Seer PA 15II RMS Power 800w",24,2,1,2,1,"Speaker Active 15"" Seer PA 15II RMS Power 800w",1,2,1,2017-12-27,12,rt-305,,,
rt-306,4,"Sound Speaker Active 15""/Kaki/Kabel/ Food Truck",24,2,1,2,1,"Sound Speaker Active 15""/Kaki/Kabel/ Food Truck",1,2,1,2017-12-21,12,rt-306,,,
rt-307,4,Speaker portable Merk Behringer MPA-100BT,24,2,1,2,1,Speaker portable Merk Behringer MPA-100BT,1,2,1,2018-12-19,12,rt-307,,,
rt-308,4,Speaker portable Merk Behringer MPA-100BT,24,2,1,2,1,Speaker portable Merk Behringer MPA-100BT,1,2,1,2018-12-19,12,rt-308,,,
rt-309,4,Speaker portable Merk Behringer MPA-100BT,24,2,1,2,1,Speaker portable Merk Behringer MPA-100BT,1,2,1,2018-12-19,12,rt-309,,,
rt-310,4,Speaker portable Merk Behringer MPA-100BT,24,2,1,2,1,Speaker portable Merk Behringer MPA-100BT,1,2,1,2018-12-19,12,rt-310,,,
rt-311,4,Sound Merk Aubern Powered Portable Speaker BE-15CXR,24,2,1,2,1,Sound Merk Aubern Powered Portable Speaker BE-15CXR,1,2,1,2022-12-22,12,rt-311,,,
rt-312,4,ZOAN RT-LW15 Portable Speaker - 15 Inch Subwoofer - 1 Inch Tweeter - 120 RMS - 2x Wireless Mic,24,2,1,2,1,ZOAN RT-LW15 Portable Speaker - 15 Inch Subwoofer - 1 Inch Tweeter - 120 RMS - 2x Wireless Mic,1,2,1,2023-02-21,12,rt-312,,,
rt-313,4,ZOAN RT-LW15 Portable Speaker - 15 Inch Subwoofer - 1 Inch Tweeter - 120 RMS - 2x Wireless Mic,24,2,1,2,1,ZOAN RT-LW15 Portable Speaker - 15 Inch Subwoofer - 1 Inch Tweeter - 120 RMS - 2x Wireless Mic,1,2,1,2023-02-21,12,rt-313,,,
rt-314,4,PAKET SOUND SYSTEM PRIMATECH PROFESSIONAL SPEAKER PSS1043,24,2,1,2,1,PAKET SOUND SYSTEM PRIMATECH PROFESSIONAL SPEAKER PSS1043,1,2,1,2024-12-05,12,rt-314,,,
rt-315,4,AUBERN COLUMN ARRAY SPEAKER LK-600 PRO,24,2,1,2,1,AUBERN COLUMN ARRAY SPEAKER LK-600 PRO,1,2,1,2024-12-05,12,rt-315,,,
rt-316,4,AUBERN COLUMN ARRAY SPEAKER LK-600 PRO,24,2,1,2,1,AUBERN COLUMN ARRAY SPEAKER LK-600 PRO,1,2,1,2024-12-05,12,rt-316,,,
rt-317,4,Megaphone TOA ZR-2930w,24,2,1,2,1,Megaphone TOA ZR-2930w,1,2,1,2017-12-27,12,rt-317,,,
rt-318,4,Megaphone (UPW),24,2,1,2,1,Megaphone (UPW),1,2,1,2018-12-07,12,rt-318,,,
rt-319,4,Megaphone (UPW),24,2,1,2,1,Megaphone (UPW),1,2,1,2018-12-07,12,rt-319,,,
rt-320,4,Megaphone (UPW),24,2,1,2,1,Megaphone (UPW),1,2,1,2018-12-07,12,rt-320,,,
rt-321,4,Megaphone (UPW),24,2,1,2,1,Megaphone (UPW),1,2,1,2018-12-07,12,rt-321,,,
rt-322,4,Industrial Dry Cleaning Machine 15KG Electric Hard,36,2,1,2,1,Industrial Dry Cleaning Machine 15KG Electric Hard,1,2,1,2020-01-02,12,rt-322,,,
rt-323,4,Dry Cleaning Utility Press Complete/ Power Line DC,36,2,1,2,1,Dry Cleaning Utility Press Complete/ Power Line DC,1,2,1,2020-01-02,12,rt-323,,,
rt-324,4,Dry Cleaning Utility Press Complete/ Power Line DC,36,2,1,2,1,Dry Cleaning Utility Press Complete/ Power Line DC,1,2,1,2020-01-02,12,rt-324,,,
rt-325,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-325,,,
rt-326,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-326,,,
rt-327,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-327,,,
rt-328,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-328,,,
rt-329,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-329,,,
rt-330,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-330,,,
rt-331,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-331,,,
rt-332,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-332,,,
rt-333,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-333,,,
rt-334,4,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,36,2,1,2,1,HAND DRAYER MERK KRISBOW 21x14.5x28.5 CM1000W,1,2,1,2019-11-01,12,rt-334,,,
