tag,classification_id,name,category_id,admin_id,client_id,user_id,manufacturer_id,model_id,supplier_id,status_id,location_id,purchase_date,WARRANTY_MONTHS,SERIAL,NOTES,CUSTOMFIELDS,QRVALUE
tik-625,2,Samsung Galaxy J7 Pro,33,1,1,3,1,Samsung Galaxy J7 Pro,1,2,1,2017-11-13,12,tik-625,,,
tik-626,2,Samsung SGT Black No.355/09/620851/ax,33,1,1,3,1,Samsung SGT Black No.355/09/620851/ax,1,2,1,2018-09-17,12,tik-626,,,
tik-627,2,Smartphone Merk Samsung Galaxy S20+,33,1,1,3,1,Smartphone Merk Samsung Galaxy S20+,1,2,1,2020-12-18,12,tik-627,,,
tik-628,2,Smartphone Merk Samsung Galaxy S20+,33,1,1,3,1,Smartphone Merk Samsung Galaxy S20+,1,2,1,2020-12-18,12,tik-628,,,
tik-629,2,Smartphone Merk Samsung Galaxy S20 Ultra,33,1,1,3,1,Smartphone Merk Samsung Galaxy S20 Ultra,1,2,1,2020-12-18,12,tik-629,,,
tik-630,2,Smartphone Merk Samsung Galaxy S20 Ultra,33,1,1,3,1,Smartphone Merk Samsung Galaxy S20 Ultra,1,2,1,2020-12-18,12,tik-630,,,
tik-631,2,Smartphone Merk Samsung Galaxy S20 Ultra,33,1,1,3,1,Smartphone Merk Samsung Galaxy S20 Ultra,1,2,1,2020-12-18,12,tik-631,,,
tik-632,2,Smartphone Merk Samsung Galaxy S20 Ultra,33,1,1,3,1,Smartphone Merk Samsung Galaxy S20 Ultra,1,2,1,2020-12-18,12,tik-632,,,
tik-633,2,Smartphone Merk Samsung Galaxy S20 Ultra,33,1,1,3,1,Smartphone Merk Samsung Galaxy S20 Ultra,1,2,1,2020-12-18,12,tik-633,,,
tik-634,2,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,33,1,1,3,1,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,1,2,1,2020-12-17,12,tik-634,,,
tik-635,2,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,33,1,1,3,1,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,1,2,1,2020-12-17,12,tik-635,,,
tik-636,2,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,33,1,1,3,1,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,1,2,1,2020-12-17,12,tik-636,,,
tik-637,2,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,33,1,1,3,1,SMARTPHONE MERK SAMSUNG GALAXY NOTE 20 ULTRA,1,2,1,2020-12-16,12,tik-637,,,
tik-638,2,SMARTPHONE MERK SAMSUNG GALAXY S20 ULTRA,33,1,1,3,1,SMARTPHONE MERK SAMSUNG GALAXY S20 ULTRA,1,2,1,2020-12-16,12,tik-638,,,
tik-639,2,SAMSUNG GALAXY S22 ULTRA 256GB BLACK,33,1,1,3,1,SAMSUNG GALAXY S22 ULTRA 256GB BLACK,1,2,1,2022-11-22,12,tik-639,,,
tik-640,2,SAMSUNG GALAXY S22 ULTRA 256GB BLACK,33,1,1,3,1,SAMSUNG GALAXY S22 ULTRA 256GB BLACK,1,2,1,2022-11-22,12,tik-640,,,
tik-641,2,SAMSUNG GALAXY S22 ULTRA 256GB BLACK,33,1,1,3,1,SAMSUNG GALAXY S22 ULTRA 256GB BLACK,1,2,1,2022-11-22,12,tik-641,,,
tik-642,2,Samsung Galaxy Z Fold 4 256 GB / PPK,33,1,1,3,1,Samsung Galaxy Z Fold 4 256 GB / PPK,1,2,1,2023-03-27,12,tik-642,,,
tik-643,2,Iphone 13 Pro 512GB / Humas,33,1,1,3,1,Iphone 13 Pro 512GB / Humas,1,2,1,2023-03-27,12,tik-643,,,
tik-644,2,Iphone 13 Pro Max 512GB / Humas,33,1,1,3,1,Iphone 13 Pro Max 512GB / Humas,1,2,1,2023-03-27,12,tik-644,,,
tik-645,2,Samsung S22 Ultra 256 GB/ Direktur,33,1,1,3,1,Samsung S22 Ultra 256 GB/ Direktur,1,2,1,2023-03-27,12,tik-645,,,
tik-646,2,SAMSUNG GALAXY Z FOLD 5 512GB,33,1,1,3,1,SAMSUNG GALAXY Z FOLD 5 512GB,1,2,1,2024-11-25,12,tik-646,,,
tik-647,2,Uniden Two Way Radio With Charger and Headsets,34,1,1,3,1,Uniden Two Way Radio With Charger and Headsets,1,2,1,2017-11-13,12,tik-647,,,
tik-648,2,Uniden Two Way Radio With Charger and Headsets,34,1,1,3,1,Uniden Two Way Radio With Charger and Headsets,1,2,1,2017-11-13,12,tik-648,,,
tik-649,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-649,,,
tik-650,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-650,,,
tik-651,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-651,,,
tik-652,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-652,,,
tik-653,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-653,,,
tik-654,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-654,,,
tik-655,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-655,,,
tik-656,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-656,,,
tik-657,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-657,,,
tik-658,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-658,,,
tik-659,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-659,,,
tik-660,2,Motorola Handy Talky CP1660136-174 MHz,34,1,1,3,1,Motorola Handy Talky CP1660136-174 MHz,1,2,1,2018-12-12,12,tik-660,,,
tik-661,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-661,,,
tik-662,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-662,,,
tik-663,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-663,,,
tik-664,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-664,,,
tik-665,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-665,,,
tik-666,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-666,,,
tik-667,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-667,,,
tik-668,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-668,,,
tik-669,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-669,,,
tik-670,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-670,,,
tik-671,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-671,,,
tik-672,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-672,,,
tik-673,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-673,,,
tik-674,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-674,,,
tik-675,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-675,,,
tik-676,2,Handy Talky (HT) Type Motorola CP1660 136-174MHz,34,1,1,3,1,Handy Talky (HT) Type Motorola CP1660 136-174MHz,1,2,1,2019-03-26,12,tik-676,,,
tik-677,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-677,,,
tik-678,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-678,,,
tik-679,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-679,,,
tik-680,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-680,,,
tik-681,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-681,,,
tik-682,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-682,,,
tik-683,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-683,,,
tik-684,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-684,,,
tik-685,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-685,,,
tik-686,2,HANDY TALKIE CP 1660 VHF 136-174 MHZ,34,1,1,3,1,HANDY TALKIE CP 1660 VHF 136-174 MHZ,1,2,1,2020-12-17,12,tik-686,,,
tik-687,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-687,,,
tik-688,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-688,,,
tik-689,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-689,,,
tik-690,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-690,,,
tik-691,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-691,,,
tik-692,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-692,,,
tik-693,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-693,,,
tik-694,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-694,,,
tik-695,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-695,,,
tik-696,2,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,34,1,1,3,1,HYTERA S1 MINI BUSINESS TWO- WAY RADIO,1,2,1,2024-11-25,12,tik-696,,,
tik-697,2,UPS Merk APC 3 Phase Easy 3S 10KVA PF 0.9 VRLA,26,1,1,3,1,UPS Merk APC 3 Phase Easy 3S 10KVA PF 0.9 VRLA,1,2,1,2021-12-22,12,tik-697,,,
tik-698,2,UPS Merk APC 3 Phase Easy 3S 10KVA PF 0.9 VRLA,26,1,1,3,1,UPS Merk APC 3 Phase Easy 3S 10KVA PF 0.9 VRLA,1,2,1,2021-12-22,12,tik-698,,,
tik-699,2,UPS Merk Eaton 5E2000iUSB 2KVA With AVR,26,1,1,3,1,UPS Merk Eaton 5E2000iUSB 2KVA With AVR,1,2,1,2022-12-31,12,tik-699,,,
tik-700,2,UPS Merk Eaton 5E2000iUSB 2KVA With AVR,26,1,1,3,1,UPS Merk Eaton 5E2000iUSB 2KVA With AVR,1,2,1,2022-12-31,12,tik-700,,,
tik-701,2,"Apc Easy Back-UPS 700VA, 230V, AVR, USB Charging Universal Sockets",26,1,1,3,1,"Apc Easy Back-UPS 700VA, 230V, AVR, USB Charging Universal Sockets",1,2,1,2023-02-21,12,tik-701,,,
tik-702,2,"Apc Easy Back-UPS 700VA, 230V, AVR, USB Charging Universal Sockets",26,1,1,3,1,"Apc Easy Back-UPS 700VA, 230V, AVR, USB Charging Universal Sockets",1,2,1,2023-02-21,12,tik-702,,,
tik-703,2,"Apc Easy Back-UPS 700VA, 230V, AVR, USB Charging Universal Sockets",26,1,1,3,1,"Apc Easy Back-UPS 700VA, 230V, AVR, USB Charging Universal Sockets",1,2,1,2023-02-21,12,tik-703,,,
tik-704,2,STABILIZER KAMERA TYPE LIBEC TH-G3,35,1,1,3,1,STABILIZER KAMERA TYPE LIBEC TH-G3,1,2,1,2020-12-18,12,tik-704,,,
